"100amazonia.com","100-amazonia"
"www.marchigiana.com.ar","la-marchigiana"
"www.marcytwete.com","marcy-twete-consulting"
"www.marketingsocialimpact.com","worldways-social-marketing"
"www.marlincommunications.com","marlin-communications"
"www.marmaladefish.com","marmalade-fish"
"www.marmosetmusic.com","marmoset"
"www.marniehawson.com.au","marnie-hawson"
"www.marquelawyers.com.au","marque-lawyers"
"www.marscatalystfund.ca","ma-rs-catalyst-fund-general-partner-inc"
"www.martha.com.ar","martha"
"www.mas-business.com","managing-a-sustainable-business-sl"
"www.masecoprivatewealth.com","maseco-private-wealth"
"www.masteredmarketing.com","mastered-marketing"
"www.masverde.cl","más-verde"
"www.mathspathway.com","maths-pathway"
"www.mattappleby.com","matt-appleby-consulting"
"www.matter-of-focus.com","matter-of-focus"
"www.matterunlimited.com","matter-unlimited"
"www.mb-group.ca","mb-pension-and-benefits-group-inc"
"www.mccabepro.com","mc-cabe-promotional"
"www.mcpstrategies.com","mc-pherson-strategies"
"www.mediastyle.ca","mediastyle"
"www.meetcpi.com/en/home","cpi-risk-finance-governance"
"www.meetsummer.org/","summer"
"www.megafood.com","megafood"
"www.megrivers.co.uk","meg-rivers-bakers-of-happiness"
"www.mejditours.com","mejdi-tours"
"www.mejorenbici.com","mejor-en-bici"
"www.mejores-practicas.com","mejores-prcticas"
"www.melaninessentials.com","melanin-essentials"
"www.meliorameansbetter.com","meliora-cleaning-products"
"www.meltorganic.com","prosperity-organic-foods"
"www.memobottle.com","memobottle-pty-ltd"
"www.menos1lixo.com.br","menos-1-lixo"
"www.mentorloop.com","mentorloop"
"www.merakiconsultoria.com","meraki-consultora"
"www.merge4.com","merge4-mfg-inc"
"www.merits.it","merits"
"www.merritt-merritt.com","merritt-merritt"
"www.mesh-energy.com","mesh-energy-ltd"
"www.messageagency.com","message-agency"
"www.messieurs.ch","messieursch"
"www.metagenics.com.au","metagenics-australia"
"www.metamorphosis-consulting.com","metamorphosis-sprl"
"www.meteorlearning.com","meteor-learning"
"www.metgroup.com","metropolitan-group"
"www.methodrecycling.com","method-recycling"
"www.metowe.com","me-to-we"
"www.metrio.net/?utm_medium=referral&utm_source=bcorp&utm_campaign=alwayson&utm_content=&utm_term=","metrio"
"www.mezzanine.co","mezzanine"
"www.mff.com.br","maria-farinha-filmes"
"www.mia-ben.com","mia-ben-gmb-h"
"www.miadonna.com","mia-donna-company"
"www.miaswainson.com.au","mia-swainson-consulting"
"www.micelio.pt","micelio-lda"
"www.microdon.org","microdon"
"www.mieldesignstudio.com","miel-design-studio"
"www.mienergy.ca","mienergy"
"www.mihaven.com.au","mihaven"
"www.mikadoconsulting.com","mikado-consulting"
"www.milepostconsulting.com","milepost-consulting"
"www.milieuproperty.com.au","milieu-property"
"www.milkandhoneypr.com","milk-honey-pr-llp"
"www.millerconsultants.com","miller-consultants-p-b-c"
"www.millete.co","millete"
"www.mimetics.ca","mimetics-inc"
"www.minimumwines.com","minimum-wines"
"www.minna-goods.com","m-i-n-n-a-goods-l-l-c"
"www.mioculture.com","mio"
"www.mirova.com","mirova-sa"
"www.missionenrollment.com","mission-enrollment"
"www.missionperformance.com","mission-performance-limited"
"www.mmc.vc","m-m-c-ventures-limited"
"www.mobelcitta.com.ar","mobel-citta"
"www.modasosteniblerd.com","moda-sostenible-r-d"
"www.MODbenefit.com","meaningful-organizational-design-inc"
"www.modern.energy","modern-energy"
"www.modher.com","modher"
"www.momentary.com.au","momentary"
"www.monarcjewellery.com","monarc-jewellery-limited"
"www.moneypositive.com","money-positive"
"www.montanaro.co.uk","montanaro-asset-management"
"www.montcalmtcr.com","montcalm-tcr-llc"
"www.montvillecoffee.com.au","montville-coffee-pty-ltd"
"www.moodle.com","moodle-pty-ltd"
"www.moonvalleyorganics.com","moon-valley-organics"
"www.moringaleader.com","moringa-ltd"
"www.morrisrc.com","morris-recruiting-consulting"
"www.mortonsolar.com","morton-solar-llc"
"www.motive-productions.com","motive-productions-ltd"
"www.move.social","move-avaliacao-e-estrategia-em-desenvolvimento-social"
"www.movinvestimentos.com.br","mov-investimentos-ltda"
"www.movva.tech","mgov"
"www.moyeecoffee.com/en","moyee-coffee"
"www.moyewhite.com","moye-white"
"www.mpmproducts.co.uk","m-p-m-products-ltd"
"www.mpowerd.com","mpowerd-inc"
"www.mucklemedia.co.uk","muckle-media"
"www.mudenvironmental.com.au","mud-environmental"
"www.mudjeans.eu","mud-jeans-international"
"www.mujeresdelpacifico.org","mujeres-del-pacífico"
"www.mulashaker.com","mulashaker"
"www.MuLondon.com","mulondon"
"www.multitude.nl","multitude"
"www.mumutane.com","mumutane"
"www.murphysnaturals.com","murphys-naturals-inc"
"www.muskokaroastery.com","muskoka-roastery-coffee-co"
"www.MWDagency.com","mal-warwick-donordigital"
"www.mxv.in","mxv-consulting"
"www.myalma.es","myalma-2019-sl"
"www.mybeeye.com","beeye"
"www.mycoco.io","project-offset-ltd"
"www.myomy.nl","myomy"
"www.myplanet.com","myplanet"
"www.mysc.co.kr","merry-year-social-company-mysc"
"www.my-sezame.fr","my-sezame"
"www.myttonwilliams.co.uk","mytton-williams"
"www.nadagrocery.com","nada"
"www.nadamoo.com","nada-moo"
"www.naef.ch","naef-holding-s-a"
"www.nakedideas.com","naked-ideas-limited"
"www.nakedsprout.uk","naked-sprout"
"www.naledo.com","naledo-foods-and-beverages-inc"
"www.namastesolar.com","namaste-solar"
"www.nationpartners.com.au","nation-partners"
"www.nativalab.com","nativa-srl-sb"
"www.naturaeco.com","natura-co"
"www.naturalfactors.com","factors-group-canada"
"www.naturalia.fr","n-a-t-u-r-a-l-i-a"
"www.naturalinvestments.com","natural-investments-llc"
"www.natura-pacific.com","natura-pacific"
"www.natureetdecouvertes.com","nature-et-decouvertes"
"www.naturescapes-pa.com","naturescapes"
"www.natureservicesperu.com","nature-services-peru"
"www.navareal.com","nava-real-estate-development"
"www.navitasorganics.com","navitas-organics"
"www.nbnaturalisbetter.com","nb-srl"
"www.nbtacu.nb.ca","nbta-credit-union"
"www.ncg.coop","national-coop-grocers"
"www.ncnean.com","ncnean-distillery"
"www.ndevrenvironmental.com.au","ndevr-environmental"
"www.neb.com","new-england-biolabs-inc"
"www.NectarConsulting.com","nectar-consulting-inc"
"www.neev.life","neev"
"www.neighbourhoodgroup.com","neighbourhood-group-of-companies"
"www.neighbourly.com","neighbourly"
"www.neilkelly.com","neil-kelly-company"
"www.neoleaders.com","n-e-o-leaders-limited"
"www.nespresso.com","nespresso-global"
"www.networkforgood.com","network-good"
"www.netzerodigital.it","net-zero-srl-sb"
"www.neverbland.com","n-e-v-e-r-b-l-a-n-d"
"www.newageindustries.com","new-age-industries-inc"
"www.newbelgium.com","new-belgium-brewing-co-inc"
"www.newchapter.com","new-chapter-inc"
"www.newcorecapital.com","newcore-capital-management-llp"
"www.newforestescapes.com","new-forest-escapes"
"www.newforests.com.au","new-forests"
"www.newinc.com.br","newinc-construtora"
"www.newleaf.uk.com","new-leaf-life-design"
"www.newmarketfunds.ca","new-market-funds"
"www.newreachcommunity.com","new-reach-community-consulting"
"www.newseasonsmarket.com","new-seasons-market"
"www.newsociety.com","new-society-publishers"
"www.newyonder.earth","newyonder"
"www.nexam.io","solution-nexam-inc"
"www.nexioprojects.com","nexio-projects-nl-bv"
"www.nextview.nl","nextview"
"www.ngny.com.au","ngny-ngakkan-nyaagu"
"www.nilehq.com","nile-h-q"
"www.nissan-tsushin.co.jp","nissan-tsushin-co-ltd"
"www.nodochile.cl","nodo-chile"
"www.nofilter.eco","no-filter"
"www.nopeva.com","natural-organic-process-enterprises"
"www.nordenproject.com","better-narrative-inc"
"www.northberkeleywealth.com","north-berkeley-investment-partners"
"www.northcoastbrewing.com","north-coast-brewing-co-inc"
"www.northeast-solar.com","northeast-solar-design-associates"
"www.northernprivatecapital.com","northern-private-capital"
"www.northforkfinancial.com","northfork-financial-llc"
"www.northraine.com","northraine"
"www.northstarasset.com","northstar-asset-management-inc"
"www.northtreeim.com","northtree-investment-management-ltd"
"www.nossacoffee.com","nossa-familia-coffee"
"www.notogroup.com","notogroup-executive-search"
"www.noughtyaf.com","thomson-and-scott"
"www.novamont.com","novamont"
"www.novelteadrinks.com","tea-venture-limited"
"www.novex.ca","novex-delivery-solutions"
"www.NOVICA.com","n-o-v-i-c-a"
"www.novulismed.com","novulis"
"www.novus.world","novus-world-ltd"
"www.no-where.net","no-where-consultants"
"www.now.partners","n-o-w-partners"
"www.nplusp.ch","np"
"www.npochannel.net","social-network-co-ltd-npo-channel_-1-one"
"www.nsls.org","the-national-society-of-leadership-and-success"
"www.nudea.com","nudea-ltd"
"www.nudgeexchange.com","nudge-exchange-ltd"
"www.numitea.com","numi-organic-tea"
"www.nuovavista.com","nuova-vista"
"www.nu-tility.com","nu-tility"
"www.nutricia-na.com","nutricia-north-america"
"www.nutricia.nl","nutricia-benelux"
"www.nutrisoil.com.au","nutri-soil-pty-ltd"
"www.nuunlife.com","nuun"
"www.nwgenergia.it/","nwg-energia-societa-benefit"
"www.o3smartcities.com.co","o3-smart-cities-s-a-s"
"www.o-bank.com","o-bank"
"www.ocean52.com","ocean52"
"www.oceanrefresh.com","ocean-refreshcom-limited"
"www.oconnellsobm.com.au","oconnells-obm"
"www.octatube.nl","octatube-holding-bv"
"www.octo.com","o-c-t-o-technology"
"www.oddbox.co.uk","oddbox"
"www.offblak.com","offblak"
"www.offsetalliance.co","offset-alliance"
"www.oficinadasustentabilidade.com.br","oficina-da-sustentabilidade"
"www.oft.be","oxfam-fair-trade"
"www.oldchapelcellars.co.uk","headley-rothwell-limited-ta-old-chapel-cellars"
"www.oldstructures.com","old-structures-engineering"
"www.oliocarli.it","fratelli-carli-spa"
"www.olivercompanylondon.com","oliver-co-london"
"www.oliverrussell.com","oliver-russell-associates"
"www.olive-times.com","gansu-times-olive-technology-co-ltd"
"www.omal.it","omal-spa"
"www.omassoep.nl","omas-soep-b-v"
"www.om-conseil.fr","om-conseil"
"www.omie.fr","omie-cie"
"www.OMISTA.com","omista-credit-union"
"www.ondaeco.com.br","onda-eco"
"www.ondule.com.ar","ondule"
"www.oneclick24.it","one-click-srl-s-b"
"www.onehundredseconds.com","one-hundred-seconds"
"www.onekaelements.com","oneka"
"www.onenaturellc.com","one-nature-llc"
"www.oneplanetcrowd.com","oneplanetcrowd"
"www.oneseedexpeditions.com","one-seed-expeditions"
"www.onesixthexpeditions.com","onesixth-expeditions"
"www.onestoneadvisors.com.au","one-stone-asia-pacific"
"www.onestoneadvisors.com","one-stone"
"www.onetribeglobal.com","one-tribe-global-ltd"
"www.onevillagecoffee.com","one-village-coffee-llc"
"www.onexecutive.com","onexecutive-srl-societ-benefit"
"www.onsk.dk","n-s-k-ap-s"
"www.onthelist.com","on-the-list"
"www.onyalife.com","onya-life"
"www.opaline-factory.ch","opaline-sa"
"www.openairlines.com","open-airlines"
"www.openbook.works","openbookworks"
"www.ophelos.io","ophelos"
"www.optelgroup.com","optel-group"
"www.optimizarcordoba.com.ar","o-p-t-i-m-i-z-a-r-f-o-r-e-s-t-a-l-s-a-s"
"www.orbashoes.eco","orba-shoes"
"www.orbisenvironmental.com.au","orbis-environmental"
"www.orbitmedia.com","orbit-media-studios-inc"
"www.organicbasics.com","organic-basics"
"www.organiccottoncolours.eco","organic-cotton-colours"
"www.organizzareitalia.com","organizzare-italia-srls"
"www.orgbetter.com","orgbetter"
"www.oriacapital.com.br","oria-capital"
"www.orienscultural.com","oriens-gestión-cultural"
"www.originalconsultants.com","original-consultants-ltd"
"www.origincoffee.co.uk","origin-coffee"
"www.osana.care","osana"
"www.osano.com","osano-inc-a-public-benefit-corporation"
"www.ossaorganic.com","ossa-organic"
"www.ouihelp.fr","ouihelp"
"www.outlanddenim.com","outland-denim"
"www.ovis21.com","ovis-21"
"www.owenmumford.com","owen-mumford-ltd"
"www.owenriverlodge.co.nz","owen-river-lodge"
"www.oxao.fr","oxao"
"www.oxygenhouse.com","oxygen-house-limited"
"www.oysterhr.com","oyster-hr-inc"
"www.ozeanovision.com","ozeano"
"www.pabloandrustys.com.au","pablo-rustys-pty-ltd"
"www.pacarichocolate.com","pacari-chocolate"
"www.pae-engineers.com","p-a-e-engineering-consultants"
"www.palaeyewear.com","pala-eyewear"
"www.palo-it.com/en-hk","palo-it-hong-kong"
"www.pandobac.com","pandobac"
"www.pandomar.net","conservas-antonio-prez-lafuente-sa"
"www.pangea.earth","pangea"
"www.pangolinassociates.com","pangolin-associates"
"www.paninogiusto.it","panino-giusto-sp-a"
"www.pantys.com.br","pantys"
"www.papelsemente.com.br","papel-semente-ind-e-comercio-ltda"
"www.paperandpage.com","paper-page-thailand-co-ltd"
"www.paradigmnorton.co.uk","paradigm-norton-financial-planning-ltd"
"www.paradisi.it","paradisi-srl"
"www.paradoxcp.com","paradox-consulting-partners-llc"
"www.parquedelrecuerdo.cl","parque-del-recuerdo"
"www.participatelearning.com","participate"
"www.pasticceriafilippi.it","pasticceria-filippi-srl-società-benefit"
"www.patagua.cl","patagua"
"www.patientsknowbest.com","patients-know-best"
"www.patte-blanche.com","patteblanche"
"www.pattonvalley.com","patton-valley-vineyard"
"www.paulderuiter.nl","paul-de-ruiter-architects"
"www.pawprint.eco","pawprint"
"www.payactiv.com","payactiv-inc"
"www.paycaptain.com","pay-captain"
"www.pcg-investors.com","partnership-capital-growth"
"www.pda-dental.com","permanente-dental-associates-pc"
"www.pe3.io","pe-cube"
"www.peacefulfruits.com","peaceful-fruits"
"www.peaceworks.ca","peaceworks-technology-solutions"
"www.pearlconsult.com","pearl-consulting"
"www.pegafrica.com","pegafrica"
"www.pekinhardy.com","pekin-hardy"
"www.pelorusconsulting.com","pelorus-consulting"
"www.penfinancial.com","pen-financial-credit-union-limited"
"www.penleaf.co.uk","penleaf-limited"
"www.pentiredrinks.com","pentire-drinks-limited"
"www.peppy.health","peppy-health-limited"
"www.perlagewines.com","perlage-winery"
"www.peteandgerrys.com","pete-gerrys-organics-llc"
"www.physiciansthrive.com","physicians-thrive"
"www.piano-d.it","piano-d"
"www.picture-organic-clothing.com/en","picture-organic-clothing"
"www.piestrategy.com","pie-strategy-limited"
"www.pipandnut.com","pip-nut"
"www.pitayafoods.com","pitaya-plus"
"www.pixelis.com","pixelis"
"www.pixelspoke.com","pixelspoke"
"www.place2swap.fr","place2swap"
"www.placespeak.com/en","placespeak"
"www.placework.studio","placework"
"www.plan3t.one","plan3t-gmb-h"
"www.planetpurposesolutions.com","planet-purpose-solutions"
"www.planit-ie.com","planit-ie-limited"
"www.planocde.com.br","planocde"
"www.plantpeople.co","plant-people"
"www.plantuc.com.br","p-l-a-n-t-u-c-projetos-socioambientais"
"www.platypusdigital.com","platypus-digital"
"www.playingforchange.com","playing-change"
"www.plenishdrinks.com","plenish-drinks"
"www.pleyschool.org","pley-school-internation-co"
"www.polkura.cl","via-polkura-sa"
"www.portable.com.au","portable"
"www.portafolioverde.com","portafolio-verde"
"www.portt.co.uk","portt-co"
"www.positiva.eco.br","positiva-holding-ltda"
"www.positiveenergysolar.com","sunpower-positive-energy-solar"
"www.positivemomentum.com","positive-momentum-limited"
"www.positive.ventures","positive-ventures"
"www.possible-future.com","possible-future"
"www.poush.be","p-o-u-s-h-sprl"
"www.practicebc.com","practice-makes-perfect-holdings-pbc"
"www.pragmetica.it","pragmetica-sb-a-responsabilit-limitata"
"www.pranaorganic.ca","prana-biovegan-inc"
"www.praxiscg.com","praxis-consulting-group"
"www.precardix.com","marealis-as"
"www.precyclenyc.com","precycle-llc"
"www.presync.com.au","presync"
"www.prichardcommunications.com","prichard-communications-inc"
"www.pricklythistle.shop","prickly-thistle-scotland-ltd"
"www.prima.co","the-uplifters-prima"
"www.prismalegal.com.au","prisma-legal"
"www.probonoaustralia.com.au","pro-bono-australia"
"www.prodigium-pictures.com","prodigium-pictures"
"www.prodigysnacks.com","prodigy-snacks-limited"
"www.proem-parades.com","proem-parades"
"www.profit-impact.co.uk","profit-impact"
"www.programavivenda.com.br","programa-vivenda"
"www.progressiosgr.it","progressio-sgr"
"www.projectcanary.com/","project-canary"
"www.projecteverest.ventures","project-everest-ventures"
"www.projectgenz.com.au","project-gen-z"
"www.propellercoffee.com","propeller-coffee-co"
"www.propellernet.co.uk","propellernet-ltd"
"www.proqualitas.com","proqualitas"
"www.prose.com","prose"
"www.prospect-us.co.uk","prospectus"
"www.prospela.com","prospela"
"www.prosperforpurpose.com","prosper-purpose-llc"
"www.prosperitycandle.com","prosperity-candle"
"www.protafiori.com","prota-fiori-public-benefit-corporation"
"www.provenance.org","provenance"
"www.provoc.me/","provoc"
"www.proyeccionfutura.com","p-r-o-y-e-c-c-i-o-n-f-u-t-u-r-a"
"www.psa.com.ar","psa"
"www.pthr.co.uk","people-and-transformational-h-r-ltd"
"www.public-hq.com","public"
"www.pukkaherbs.com","pukka-herbs"
"www.pulsebrands.com","pulse-brands-limited"
"www.punchydrinks.com","punchy-drinks"
"www.pura-aventura.com","pura-aventura"
"www.purally.com","purally"
"www.puravidabracelets.com","pura-vida-bracelets"
"www.purechemistryonline.com","pure-chemistry-sas"
"www.purecotton.cl","textiles-y-confecciones-eco-sustentables-sp-a"
"www.purefinance.com.au","pure-finance"
"www.purelyelizabeth.com","purely-elizabeth"
"www.pureoutdoor.co.uk","pure-outdoor"
"www.purestrategies.com","pure-strategies"
"www.purpose.com","purpose"
"www.purprojet.com","pur-projet"
"www.pvsquared.coop","pv-squared"
"www.pymwymic.com","pymwymic"
"www.pyrrha.com","pyrrha"
"www.qbp.com","quality-bicycle-products-general-benefit-corporation"
"www.qomer.eu","qomer-bio-active-ingredients-sl"
"www.qsapartners.co.uk","qsa-partners-llp"
"www.quanticaeducation.com","quantica-education"
"www.quarsh.com","quarsh"
"www.quiip.com.au","quiip"
"www.r4sgroup.com","roots-sustainability-r4s"
"www.radicleimpact.com","radicle-impact-partners"
"www.radishevents.com.au","dan-the-man-cooking"
"www.raglanfoodco.com","raglan-food-co-limited"
"www.raiffeisen.ch/region-geneve-rhone/fr.html","banque-raiffeisen-rgion-genve-rhne"
"www.rainbowcollection.nl","rainbow-collection"
"www.rainingrose.com","raining-rose-inc"
"www.raizesds.com.br","ra’zes-desenvolvimento-sustent‡vel"
"www.raleighfounded.com","hq-raleigh"
"www.rallyassets.com","rally-assets"
"www.ramborn.com/en","ramborn-cider-co"
"www.rankinbusinesslawyers.com","rankin-co-business-lawyers"
"www.rapid-asia.com","rapid-asia-co-ltd"
"www.ravenandlily.com","raven-lily"
"www.rawoffice.com","the-raw-office"
"www.rawsignal.ca","raw-signal-group"
"www.reaceico.com","reaceico"
"www.realfundraising.org","real-fundraising-limited"
"www.realizestrategies.ca","realize-strategies"
"www.real-leaders.com","real-leaders"
"www.rebel-kitchen.com","rebel-kitchen"
"www.rebelstork.com","rebelstork-corporation"
"www.reciclarg.com","reciclarg-sa"
"www.reconectta.com","reconectta"
"www.recono.me","reconome-technologies-ltd"
"www.recruitforgood.com.au","recruit-for-good"
"www.recyclivre.com","recyclivrecom"
"www.reda1865.com/it","successori-reda-spa"
"www.redbox.co.uk","redbox"
"www.redeleitundjunker.de","redeleit-und-junker-gmbh"
"www.redemptionrock.beer","redemption-rock-brewing-co"
"www.red-inc.com","red-inc"
"www.redman.fr","redman"
"www.redosgr.it","redo-sgr-spa-societ-benefit"
"www.redsen-consulting.com/fr","redsen-group"
"www.redvespa.com","redvespa"
"www.redwagonsolutions.com.au","red-wagon-workplace-solutions"
"www.reestlandhoeve.nl","wijngoed-en-zorghoeve-de-reestlandhoeve-vof"
"www.REfficient.com","refficient-inc"
"www.reflectstudio.com","reflect-studio"
"www.reforestaction.com","reforest-action"
"www.reform.design","reform-gmb-h"
"www.ReFrameInsurance.ca","the-re-frame-financial-group-inc"
"www.regenrus.com","regenrus-llc"
"www.regrocery.co","re-grocery"
"www.reho.com/","reho-travel"
"www.relovetechnology.com","relove-technology-limited"
"www.rembre.cl","rembre"
"www.renewalfunds.com","renewal-funds"
"www.renewalmemory.org","renewal-care-partners"
"www.renovit.it","renovit-sp-a"
"www.reospartners.com","reos-north-america"
"www.reospartners.com","reos-partners"
"www.republicaorganic.com.au","republica-organic"
"www.republik.ca","republik"
"www.resiliencei.com","resilience-institute-global"
"www.resonanceglobal.com","resonance-global"
"www.resonance.ltd.uk","resonance"
"www.resourcefutures.co.uk","resource-futures"
"www.respectgroupinc.com","respect-group"
"www.retailoasis.com","retailoasis"
"www.retalhar.com.br","retalhar"
"www.retedeldono.it","rete-del-dono-societ-benefit-srl"
"www.reunioncoffeeroasters.com","reunion-coffee-roasters"
"www.reurbi.com.br","recicladora-urbana"
"www.revisionenergy.com","revision-energy-llc"
"www.revive.be","re-vive"
"www.rewildtheframe.com","rewild-the-frame-ltd"
"www.rfmarch.com","rice-fergus-miller"
"www.rgstrategic.com","rg-strategic"
"www.rhinofoods.com","rhino-foods"
"www.rhizacapital.com","rhiza-capital-inc"
"www.rhperformances.fr","rh-performances"
"www.rifo-lab.com","rifo-srl"
"www.righteousgelato.com","righteous-gelato"
"www.rightlane.com.au","right-lane-consulting-pty-ltd"
"www.riseventures.com.br","rise-ventures"
"www.riskevolves.com","risk-evolves"
"www.rituals.com/en-nl/home","rituals-cosmetics"
"www.rivannadesigns.com","rivanna-natural-designs-inc"
"www.riverford.co.uk","riverford-organic-farmers-ltd"
"www.riversidenaturalfoods.com","riverside-natural-foods-ltd"
"www.rizboardshorts.com","riz-boardshorts-ltd"
"www.rmagency.com","rm-agency"
"www.rmaiaconsulting.com.br","rm-consulting"
"www.rmasb.com","rb-diseo-experimental-sas"
"www.robson-laidler.co.uk","robson-laidler"
"www.roddas.co.uk","roddas"
"www.rodeodentaltexas.com","rodeo-dental-orthodontics"
"www.roguecreamery.com","rogue-creamery"
"www.roocreate.com","roo-create"
"www.rootenergy.co.kr/home","rootenergy"
"www.rosaparks.es","r-o-s-a-p-a-r-k-s-propsito-e-impacto-social"
"www.rotterzwam.nl","rotterzwam"
"www.roundpegcomm.com","roundpeg-benefit-llc"
"www.royfarms.com","roy-farms-s-p-c"
"www.rpmltd.com","rpm"
"www.rtraction.com","rtraction-canada-inc"
"www.rubberrepublic.com","rubber-republic"
"www.rubicon.com","rubicon"
"www.rubiesintherubble.com","rubies-in-the-rubble"
"www.ruderecords.com","rudenetworks-srl-societ-benefit"
"www.ruebik.com","ruebik-ltd"
"www.rumispice.com","rumi-spice-pbc"
"www.rumpl.com","rumpl"
"www.rupestre.cl","cridem"
"www.s360.com.tr","s360-sustainability-services"
"www.saalt.com","saalt-llc"
"www.saberespoder.com","saberespoder"
"www.safeportersecure.com","safe-porter-llc"
"www.sahajayogamats.com","state-of-sahaja-yoga-mats-yoga-studio-that-gives-back"
"www.sailcreative.co.uk","sail-creative"
"www.sairdacasca.com","sair-da-casca"
"www.salommon.com.ar","salommon-ideas-en-accin"
"www.saltyaura.com","salty-aura"
"www.sama.com","samasource"
"www.sancapel.com.br","sancapel-solues-para-higiene-profissional"
"www.sandstoneam.com","sandstone-asset-management-inc"
"www.santafrancescacabrini.com","santa-francesca-cabrini-srl-societ-benefit"
"www.saplingspirits.com","sapling-spirits"
"www.savetheduck.it","save-the-duck-sp-a"
"www.savvyrest.com","savvy-rest-inc"
"www.scaleimpact.hu","civil-support-public-benefit-ltd"
"www.scatolificiogiampietri.it","scatolificio-giampietri-srl"
"www.schaffercombs.com","schaffercombs"
"www.schuttelaar.nl","schuttelaar-partners"
"www.scratchsupplyco.com","scratch-supply-corporation"
"www.sea2see.org","sea2-see"
"www.seachangeltd.com","seachange-ltd"
"www.seacourt.net","seacourt-ltd"
"www.seamstofit.com","seams-to-fit"
"www.secondmuse.com","secondmuse"
"www.seedcr.com","seed"
"www.seedsgreenprinting.com","seeds-printing"
"www.seedsofcolour.com","seeds-of-colour-limited"
"www.seedsystems.net","seed-systems-inc"
"www.sefa.com.au","social-enterprise-finance-australia-ltd"
"www.SelectaAutoBody.com","selecta-auto-body"
"www.selesti.com","selesti"
"www.sendittoalex.co.uk","send-it-to-alex"
"www.sendle.com","sendle"
"www.sense-lab.com","sense-lab"
"www.sensoryfriendly.net","sensory-friendly-solutions"
"www.senversa.com.au","senversa"
"www.sero.group","sero-technologies-ltd"
"www.servicevendingdistributoriautomatici.it","service-vending-srl-societ-benefit"
"www.servioptica.co","servioptica"
"www.sessionshairdressing.com.au","sessions-hairdressing"
"www.sevengroup.com","7group-llc"
"www.sevensundays.com","seven-sundays"
"www.SeventhGeneration.com","seventh-generation"
"www.sezane.com/fr","szane"
"www.sg-associates.eu","sustainable-growth-associates-gmbh"
"www.sgsep.com.au","sgs-economics-and-planning"
"www.shaktiellenwood.com","shakti-ellenwood-precious-jewellery"
"www.share.eu","share-foods-gmbh"
"www.sharesies.com","sharesies"
"www.sharphamcheese.co.uk","sharpham-partnership-ltd"
"www.shawsolar.com","shaw-solar"
"www.shayp.com","shayp"
"www.sheedo.es","sheedo"
"www.shegeeksout.com","she-geeks-out-llc"
"www.shifting-patterns.com","shifting-patterns-consulting"
"www.shine.fr","shine"
"www.shopivymarie.com","ivy-marie-llc"
"www.shopsoko.com","soko-inc"
"www.shoremount.com","shoremount"
"www.siclorural.com.ar","siclo-rural"
"www.sicm.com","sustainable-insight-capital-management"
"www.sicsamicrofinanzas.com","sicsa"
"www.sidiese.com","sidiese"
"www.sigmalegal.ch","igma-legal"
"www.sigmaxyz.com/english","sigmaxyz-holdings-inc"
"www.silkgrassfarms.com","silk-grass-farms-ltd-silk-grass-enterprises-ltd"
"www.silkwave-s.com","silkwave-industries-co-ltd"
"www.silverchef.com.au","silver-chef"
"www.simanye.co.za","simanye"
"www.simbiose.social","simbiose-social"
"www.simoneasoif.be","simone-a-soif"
"www.simplybusiness.co.uk","simply-business"
"www.simplygoodjars.com","simply-good-jars"
"www.simpsonsmalt.co.uk","simpsons-malt-ltd"
"www.sinatur.dk","sinatur"
"www.sinba.pe","sinba"
"www.sinergiapositiva.com.py","sinergia-positiva"
"www.singulares.com","singulares"
"www.sinnovatek.com","sinnovatek"
"www.sispitches.com","sisgroup-ltd"
"www.sitawi.net","sitawi"
"www.skagerak.dk","skagerak-denmark"
"www.skinflintdesign.com","skinflint-ltd"
"www.skinjay.com","s-k-i-n-j-a-y"
"www.skitaos.com","taos-ski-valley-inc"
"www.sktedu.com/#/about","skt-education-group"
"www.skyfireenergy.com","skyfire-energy-inc"
"www.skyhive.io","sky-hive-technologies-inc"
"www.skylarkmedia.co.uk","skylark-media"
"www.skylinehawaii.com","skyline-hawaii"
"www.skynrg.com","sky-n-r-g"
"www.skysun.be","skysun"
"www.sleepnatocha.com","sleepn-atocha"
"www.slg.law","sustainable-law-group-pc"
"www.slowfood.it/slow-food-promozione-societa-benefit/sostenitori-ufficiali-slow-food-italia","slow-food-promozione-srl-sb"
"www.smalldoorvet.com","small-door-veterinary"
"www.smallgiants.com.au/","small-giants-australia"
"www.smarthelio.com","smart-helio"
"www.smartrip.cl","smartrip"
"www.smigcreative.com","smig-creative"
"www.smithassembly.com","smith-assembly"
"www.snappcar.nl","snappcar"
"www.snoislefoods.coop","sno-isle-food-coop"
"www.snowball.im","snowball"
"www.snowflakellc.com","snowflake-llc"
"www.soapboxengage.com","picnet-inc"
"www.soapboxsoaps.com","soapbox-soaps"
"www.socialbank.com.br","social-bank"
"www.social-change.co.uk","social-change-uk"
"www.socialdocs.com.br","social-docs"
"www.socialenterprises.net","social-enterprises-inc"
"www.socialimpactfactory.com","social-impact-factory-utrecht"
"www.socialimpactnow.com","social-impact-strategies-group"
"www.socialmisfitsmedia.com","social-misfits-media"
"www.socialsupermarket.org","social-supermarket"
"www.society-search.com","society"
"www.sofiesgroup.com","sofies-international-sa"
"www.sogeviso.com","sogeviso"
